Hospital ID,Hospital Name,Location,XOffset,YOffset,Category,Number of Beds,Number of Waitlist,Max Competence Charge,Number of Staffs,Staff Scores 1,Staff Scores 2,Staff Scores 3,Staff Scores 4,Staff Scores 5,Staff Scores 6,Staff Scores 7,Staff Scores 8,Staff Scores 9,Staff Scores 10,Staff Scores 11,Staff Scores 12,Staff Scores 13,Staff Scores 14,Staff Scores 15,Staff Scores 16,Staff Scores 17,Staff Scores 18,Staff Scores 19,Staff Scores 20,Number of Tests,Extra Medical Cost 1,Extra Medical Cost 2,Extra Medical Cost 3,Extra Medical Cost 4,Extra Medical Cost 5,Extra Medical Cost 6,Extra Medical Cost 7,Extra Medical Cost 8,Extra Medical Cost 9,Extra Medical Cost 10,Extra Medical Cost 11,Extra Medical Cost 12,Extra Medical Cost 13,Extra Medical Cost 14,Mortality Measure 1,Mortality Measure 2,Mortality Measure 3,Mortality Measure 4,Mortality Measure 5,Mortality Measure 6,Safety of Care Measure 1,Safety of Care Measure 2,Safety of Care Measure 3,Safety of Care Measure 4,Safety of Care Measure 5,Readmission Measure 1,Readmission Measure 2,Readmission Measure 3,Readmission Measure 4,Readmission Measure 5,Readmission Measure 6,Patient Experience Measure 1,Patient Experience Measure 2,Patient Experience Measure 3,Patient Experience Measure 4,Patient Experience Measure 5,Patient Experience Measure 6,Timely and Effective Care Measure 1,Timely and Effective Care Measure 2,Timely and Effective Care Measure 3,Timely and Effective Care Measure 4,Timely and Effective Care Measure 5,Timely and Effective Care Measure 6,Timely and Effective Care Measure 7
197,DR NAVAL KISHORE RESEARCH CENTRAL,Agra,9.7686,-4.4228,1,150,18,32000,15,99,44,16,29,9,36,84,96,6,49,87,87,10,88,97,31,78,22,18,92,15,1540,2420,3920,6470,1490,6910,3170,4810,4770,3310,2710,1740,6100,1590,142,108,60,23,1000000000.0,112,0.0762,0.0965,0.074,0.052,0.0806,1000000000.0,28.7232,35.2709,25.9586,12.4136,14.2288,1,2,1000000000.0,0,1000000000.0,1000000000.0,41.77,1000000000.0,44.79,48.75,1000000000.0,1000000000.0,57.06
198,DR MAMTA MEDICARE HOSPITAL,Agra,-1.5237,-9.8717,1,250,10,51000,15,10,54,95,99,74,90,34,52,71,82,40,40,25,61,1,61,35,39,28,2,15,2660,500,2670,1700,2040,6980,1910,3430,490,1380,5510,5600,430,2350,124,138,103,1000000000.0,61,48,0.0783,0.0781,0.0856,0.0699,0.0655,9.7136,12.3335,14.3726,48.6802,1000000000.0,39.9096,10,10,0,1000000000.0,5,1000000000.0,41.32,39.66,43.9,18.92,1000000000.0,21.07,1000000000.0
199,R K HOSPITAL,Agra,-0.6339,2.0814,1,300,12,28000,15,67,6,17,28,68,65,63,88,16,70,70,40,72,92,19,58,19,85,63,40,15,390,1000,900,3680,1660,4460,5300,6940,1770,6260,1620,6040,5470,1750,66,1000000000.0,29,1000000000.0,73,67,0.0605,0.0925,0.0762,0.0505,0.084,1000000000.0,27.8045,36.0244,1000000000.0,32.2138,4.5014,8,1000000000.0,7,1000000000.0,6,5,1000000000.0,6.47,1000000000.0,1000000000.0,1000000000.0,57.56,1000000000.0
200,DR ARUN CHILD HOSPITAL,Agra,3.6542,-0.5488,1,250,19,75000,15,58,90,1,67,58,39,27,14,70,4,11,60,31,60,48,14,28,40,55,83,15,5560,4610,3910,2470,6630,680,6430,4150,4110,6900,5710,6000,3510,1460,107,45,1000000000.0,31,100,63,0.0569,0.0745,0.0835,0.08,0.1,1000000000.0,1000000000.0,24.512,1000000000.0,1000000000.0,16.9852,4,1000000000.0,8,10,7,2,1000000000.0,12.51,1000000000.0,1000000000.0,26.03,4.57,48.36
201,GUPTA NURSING HOME,Agra,-4.3423,-2.8594,1,250,16,45000,15,25,27,5,21,49,23,93,47,64,6,15,70,95,47,37,27,69,10,92,1,15,2530,6270,3120,4470,6560,1980,130,1570,2920,3340,380,970,1140,500,28,1000000000.0,57,55,83,70,0.085,0.0782,0.0913,0.0864,0.0616,2.6624,29.0157,17.2796,1000000000.0,29.4241,13.7773,0,1,2,1000000000.0,1000000000.0,9,1000000000.0,22.86,14.04,1000000000.0,1000000000.0,56.75,49.48
202,SUKHDEVI HOSPITAL,Agra,2.1933,4.201,1,100,11,25000,15,57,1,78,7,59,60,65,84,41,62,46,10,51,75,66,76,4,20,49,27,15,4000,5840,1900,620,1080,2390,4090,2190,1590,980,5550,850,4190,2360,1000000000.0,1000000000.0,88,129,129,92,0.07,0.0936,0.0537,0.0842,0.0554,1000000000.0,1000000000.0,31.1936,6.2038,33.464,21.5552,7,3,9,1000000000.0,5,4,47.26,25.14,62.17,1000000000.0,5.61,64.57,6.83
203,BRAJ SHARDA NURSING HOME,Agra,5.4029,-8.3011,1,300,15,47000,15,81,48,55,8,81,15,58,57,81,37,86,29,46,3,29,4,97,15,40,74,15,2540,1570,2090,3590,4180,180,1650,1300,360,410,6970,5670,5150,3640,1000000000.0,120,56,1000000000.0,1000000000.0,1000000000.0,0.0555,0.0987,0.0744,0.0514,0.0982,2.2374,7.0963,1000000000.0,24.2229,48.3302,36.571,3,1000000000.0,10,9,1000000000.0,2,24.14,54.9,31.71,7.17,58.16,47.4,1000000000.0
204,USHA MEMORIAL HEALTH CENTRE,Agra,2.8144,-9.8342,1,300,16,34000,15,50,42,88,34,67,35,27,48,28,36,54,72,74,17,4,89,16,74,12,82,15,3230,3830,4680,240,3300,5080,3080,6300,6840,5500,3990,5520,2990,6740,53,56,94,1000000000.0,24,109,0.0838,0.0812,0.0682,0.0591,0.0646,7.8304,8.3456,21.2053,1000000000.0,1000000000.0,1000000000.0,3,3,1,10,1000000000.0,1000000000.0,32.22,4.26,68.55,1000000000.0,34.63,24.38,65.48
205,JEEVAN JYOTI HOSPITAL AND RESEARCH CENTRE PVT LTD,Agra,8.5045,-7.4299,1,300,14,43000,15,76,20,62,32,99,87,63,85,4,80,96,68,49,5,74,82,70,66,73,13,15,6700,7050,6110,4180,120,3990,3160,3090,6760,4190,3800,250,4210,840,63,41,62,105,1000000000.0,1000000000.0,0.0568,0.055,0.0957,0.0615,0.0752,21.6992,45.279,15.9536,49.3328,1.6398,1000000000.0,7,10,3,1000000000.0,5,1000000000.0,67.95,24.65,46.56,16.44,62.25,35.6,43.35
206,PRABHA HOSPITAL,Agra,-3.0842,-8.6748,1,100,20,55000,15,97,35,90,62,7,27,47,37,86,68,92,60,5,9,42,91,31,32,80,97,15,3600,1740,5970,3860,4990,5580,4330,2200,1300,3180,3810,5700,3990,3440,1000000000.0,109,1000000000.0,105,132,25,0.0796,0.0978,0.0934,0.0881,0.0992,1000000000.0,1000000000.0,1000000000.0,29.5269,30.166,22.4164,5,10,3,9,2,7,3.99,45.37,56.58,11.9,55.98,51.66,51.91
207,OMKANT GUPTA SURGICAL CLINIC,Agra,3.839,-6.5691,1,300,18,44000,15,90,15,29,28,5,56,30,79,90,95,94,83,32,64,9,12,16,13,42,68,15,5480,3610,2830,3070,5830,6420,3960,6080,3040,3480,3440,2790,2450,5670,137,1000000000.0,103,68,1000000000.0,29,0.0677,0.0521,0.0803,0.0811,0.0709,34.7757,2.5597,1000000000.0,1000000000.0,33.5989,1000000000.0,1,8,4,6,1,2,13.07,1000000000.0,1000000000.0,29.63,32.69,52.18,1000000000.0
208,DEEPAK HOSPITAL,Agra,-1.9424,-0.8029,1,200,15,36000,15,9,61,95,93,51,22,98,59,77,47,53,29,65,37,79,49,70,41,40,73,15,610,5130,7100,280,3760,5570,2020,4380,2060,2350,6600,6270,3260,1770,1000000000.0,121,126,42,112,106,0.0876,0.0933,0.0808,0.0663,0.0805,1000000000.0,40.6005,37.199,1000000000.0,46.5151,16.9185,1000000000.0,9,1,1,4,10,35.28,39.29,20.43,1000000000.0,23.41,35.57,36.04
209,AGARWAL HOSPITAL,Agra,-0.3112,7.772,1,300,20,17000,15,17,11,83,80,35,53,98,79,56,19,28,35,27,56,86,37,44,36,74,24,15,610,3580,2300,4290,5870,6640,2950,340,3590,4460,5530,4030,5560,5770,1000000000.0,32,68,126,1000000000.0,1000000000.0,0.0957,0.079,0.0643,0.0921,0.0747,27.9444,3.9227,33.9272,1000000000.0,12.657,26.2089,1,3,1000000000.0,1000000000.0,7,3,32.49,38.51,1000000000.0,51.78,34.9,1000000000.0,42.07
210,JYOTI VIKAS NURSING HOME,Agra,0.5922,-6.0878,1,250,18,40000,15,44,31,87,4,81,79,91,34,46,77,16,19,28,81,5,84,4,55,45,21,15,3510,1440,2470,310,6370,2480,2220,6370,7000,4410,730,570,2560,6850,69,71,107,1000000000.0,62,96,0.0836,0.0606,0.0752,0.0803,0.0692,1000000000.0,28.8517,1000000000.0,1000000000.0,1000000000.0,40.5025,1000000000.0,3,1000000000.0,0,9,1000000000.0,46.62,52.63,2.55,31.4,60.68,23.39,1000000000.0
211,AGRA HEART CENTRE,Agra,5.3361,-0.5452,1,100,20,2000,15,50,88,55,20,16,42,67,1,74,2,98,49,47,75,30,65,53,97,24,82,15,1740,5430,6520,6310,5740,3290,420,4320,760,3610,5620,5660,3310,4030,122,123,1000000000.0,80,24,131,0.0544,0.0695,0.0685,0.0769,0.0875,1000000000.0,5.777,14.3833,43.9246,1000000000.0,1000000000.0,1000000000.0,0,1,1,10,1,65.18,1000000000.0,12.85,4.8,44.24,60.56,9.86
212,BENARA HOSPITAL AND METERNITY HOME,Agra,-4.7845,-0.605,1,300,18,41000,15,98,73,87,30,20,21,84,87,21,51,95,67,67,94,14,38,65,27,39,41,15,520,3250,6730,5310,3660,4310,5280,2870,4620,5310,7080,2110,6020,2640,103,62,137,143,1000000000.0,98,0.0588,0.0962,0.0891,0.0841,0.0614,1.2077,1000000000.0,1000000000.0,43.2428,49.4435,31.3863,1000000000.0,9,0,6,0,10,54.24,57.85,35.55,31.74,31.24,50.24,1000000000.0
213,PANKHURI HOSPITAL,Agra,-0.9861,-5.1699,1,200,10,18000,15,48,62,61,8,24,18,44,29,57,70,5,91,29,86,12,81,80,39,45,21,15,3430,980,2150,2720,910,4780,1260,2300,4540,3070,2850,5170,3600,6640,1000000000.0,137,25,100,144,59,0.0807,0.0757,0.0875,0.0679,0.0587,5.7592,44.4994,43.1946,1000000000.0,25.7302,1000000000.0,6,1000000000.0,5,1000000000.0,1000000000.0,1,27.93,54.9,1000000000.0,44.99,12.64,1000000000.0,1000000000.0
214,CHANDNA NURSING HOME,Agra,5.1177,3.5924,1,150,16,55000,15,78,57,8,55,45,14,12,49,59,28,23,69,3,74,49,55,63,98,74,29,15,6160,4080,680,4750,1410,5490,2110,6070,7060,3510,5800,6700,2850,4950,41,110,1000000000.0,1000000000.0,68,1000000000.0,0.0747,0.0505,0.0708,0.0835,0.0758,36.9268,13.4766,1000000000.0,47.6993,7.3295,15.154,1000000000.0,3,0,1000000000.0,1000000000.0,5,11.35,35.71,49.6,43.22,5.31,1000000000.0,41.47
215,S.R.HOSPITAL,Agra,-0.6222,-2.3838,1,300,16,15000,15,47,54,38,59,85,42,87,60,71,8,69,50,20,37,60,80,46,44,49,88,15,3430,6690,6680,2190,620,1960,4530,120,6200,3250,720,4760,5230,770,1000000000.0,134,149,52,130,1000000000.0,0.069,0.071,0.0587,0.0818,0.0799,49.0734,41.7227,1000000000.0,4.261,1000000000.0,17.9972,0,2,8,9,1,6,52.04,56.79,55.05,33.96,33.68,1000000000.0,62.22
216,SURI MATERNITY CENTER,Agra,-9.4976,-9.4967,1,300,18,39000,15,41,5,25,95,96,63,98,89,20,17,30,83,29,85,34,6,60,51,82,64,15,1940,1030,4990,2150,3580,5240,3740,6840,5750,6390,3980,120,2370,1080,1000000000.0,32,126,1000000000.0,1000000000.0,1000000000.0,0.0842,0.0732,0.0938,0.0928,0.0701,35.378,2.4913,22.1772,1000000000.0,32.0311,29.692,4,1000000000.0,8,1000000000.0,8,1,61.29,8.05,39.83,1000000000.0,31.63,66.88,13.59
217,AGRA HOSPITAL,Agra,-7.4129,-4.6891,1,150,15,56000,15,61,31,88,26,24,52,96,29,87,42,10,67,38,21,4,97,33,79,96,76,15,5340,3750,1800,4390,2080,6330,5880,1190,3360,3620,5540,4250,1340,780,129,97,104,24,71,1000000000.0,0.0564,0.0896,0.0991,0.0568,0.0552,48.7019,43.523,20.0859,41.4933,39.0442,1000000000.0,1,9,2,1,2,8,51.94,1000000000.0,58.45,1000000000.0,44.76,15.75,2.99
218,RAVI HOSPITAL,Agra,-0.9056,0.5811,1,100,19,29000,15,60,67,12,28,39,40,47,48,56,78,12,94,54,29,39,40,1,13,20,57,15,4140,180,4290,1640,5490,880,3380,4430,2840,280,490,1870,110,7050,122,72,150,27,116,33,0.0565,0.0593,0.0741,0.093,0.0548,20.4165,40.6634,3.0635,46.366,1000000000.0,20.6766,1000000000.0,0,4,1000000000.0,10,2,1000000000.0,29.09,43.3,1000000000.0,23.23,14.22,16.72
219,CITY MEDICAL CENTRE,Agra,1.3411,-7.3058,1,300,14,25000,15,61,44,31,30,63,76,29,95,12,71,7,19,86,91,98,9,59,86,47,11,15,1990,2230,5170,1440,3600,6080,6900,490,3480,3770,2200,5230,3370,4970,71,54,120,115,1000000000.0,108,0.0529,0.0597,0.0996,0.0916,0.0706,19.465,5.284,1000000000.0,47.1937,28.6269,45.6177,1000000000.0,1,2,3,8,0,1000000000.0,1.53,15.07,68.43,1000000000.0,68.42,24.4
220,DR NEERJA MATERNITY NURSING HOME,Agra,-0.7972,-8.2709,1,250,19,21000,15,65,82,56,33,100,49,18,40,43,30,60,71,59,49,81,50,11,92,60,46,15,6110,3790,6250,230,640,1100,540,6740,6950,5670,1500,7090,7080,6620,35,1000000000.0,72,28,48,123,0.0578,0.0918,0.0612,0.0834,0.0699,35.6282,33.6063,1.1339,43.1258,1000000000.0,1000000000.0,0,5,8,10,0,10,5.64,27.29,1000000000.0,61.49,7.98,12.9,8.04
221,GANESH NURSING HOME,Agra,9.8726,9.2561,1,150,17,18000,15,16,32,86,98,69,84,1,29,80,54,78,37,67,80,11,31,72,70,90,84,15,3330,560,580,6520,180,3060,6180,1140,6190,6570,4600,290,5440,4400,1000000000.0,85,32,1000000000.0,1000000000.0,48,0.071,0.0696,0.0869,0.0721,0.0509,34.4543,0.5906,8.5301,17.064,14.8549,1000000000.0,1000000000.0,9,4,4,7,1000000000.0,29.75,4.15,1000000000.0,39.11,5.36,51.15,50.82
222,SINGH MEDICARE CENTRE,Agra,2.3683,-8.3731,1,300,20,34000,15,71,48,60,31,58,100,47,30,50,71,97,94,70,46,26,61,43,20,59,91,15,1210,680,3830,4580,5750,2290,5290,3710,3240,1580,1660,4320,1750,2790,50,139,93,36,141,1000000000.0,0.059,0.0605,0.0612,0.0793,0.0693,7.7424,46.9534,1000000000.0,1.2892,9.2599,3.4807,0,10,7,7,2,8,8.57,52.34,40.16,1000000000.0,16.25,1000000000.0,52.15
223,R P MEDICARE,Agra,-9.0287,-3.5275,1,150,20,34000,15,35,76,2,16,5,80,39,85,1,26,15,21,27,76,49,85,64,65,46,26,15,6220,3490,4370,4160,4580,2210,4300,2360,5520,4730,2560,6670,460,490,114,1000000000.0,65,41,52,1000000000.0,0.054,0.0599,0.0905,0.0559,0.0596,1000000000.0,1000000000.0,1000000000.0,4.9141,40.8022,7.5082,1000000000.0,1000000000.0,4,8,1000000000.0,7,14.34,1000000000.0,36.67,59.95,56.54,50.21,37.57
224,MOTHER AND CHILD CARE HOSPITAL AND RESEARCH CENTRE,Agra,6.2402,-6.8225,1,250,12,41000,15,35,65,73,60,33,8,83,5,52,36,28,89,30,65,54,73,53,18,17,52,15,1230,2880,4470,1230,3300,3040,130,1250,3340,3730,1930,3780,3810,7010,1000000000.0,150,103,34,112,1000000000.0,0.0767,0.0902,0.0715,0.0509,0.0813,6.0673,38.3202,37.7387,36.0334,23.4152,1000000000.0,9,6,9,9,0,1000000000.0,35.44,52.82,43.8,1000000000.0,66.51,1000000000.0,56.58
225,SHANTI MANGALICK HOSPITAL,Agra,9.7168,-1.4613,1,200,17,39000,15,37,17,55,11,22,14,57,75,48,65,40,99,62,2,9,66,75,36,17,19,15,3490,3400,5390,1960,3690,6810,3710,4670,3690,2090,5000,5400,3420,2590,33,1000000000.0,1000000000.0,66,52,103,0.0999,0.0635,0.0652,0.0601,0.0674,21.5351,1000000000.0,1000000000.0,1000000000.0,1000000000.0,3.3518,7,1000000000.0,0,2,2,5,25.29,1000000000.0,23.69,29.37,1000000000.0,32.99,1000000000.0
226,AMIT JAGGI MEMORIAL HOSPITAL,Agra,-7.5355,-7.8065,1,250,13,66000,15,8,87,39,99,45,43,2,86,55,24,50,85,43,10,29,86,46,61,96,93,15,1070,2570,1090,7040,3070,5970,2830,5070,7030,6410,6720,3240,6480,6980,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,120,0.0659,0.0632,0.078,0.0653,0.0681,1000000000.0,13.6803,1000000000.0,3.4992,4.5014,22.2954,7,1000000000.0,8,6,1000000000.0,0,55.74,37.19,67.85,1000000000.0,24.76,51.28,1000000000.0
227,ASHIRWAD NURSING HOME,Agra,2.3319,-1.3975,1,100,20,21000,15,43,14,18,36,40,33,31,43,83,88,36,47,80,58,40,47,24,19,12,6,15,7020,3180,4450,1630,2480,3690,4110,3670,6420,3540,4250,6340,2730,420,97,25,60,1000000000.0,121,1000000000.0,0.088,0.0564,0.0508,0.0753,0.0648,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,36.1773,1000000000.0,1000000000.0,8,1,6,4,1000000000.0,64.51,62.23,1000000000.0,33.4,17.0,45.26
228,J P HOSPITAL,Agra,-2.3778,5.9804,1,150,18,54000,15,8,19,40,61,32,21,17,44,49,76,3,4,91,26,91,44,18,66,34,91,15,5480,4050,3560,3740,990,5860,400,1860,580,1110,2950,3200,3300,3550,27,114,68,1000000000.0,75,1000000000.0,0.071,0.0993,0.0857,0.0878,0.0832,11.7997,44.6085,49.3455,14.4484,1000000000.0,39.8341,4,9,9,2,9,3,60.81,52.05,1000000000.0,4.87,47.78,61.02,16.89
229,SHARMA MATERNITY AND NURSING HOME,Agra,6.4441,7.3599,1,100,20,21000,15,30,39,67,85,62,49,22,25,69,57,65,25,80,33,90,43,30,89,72,59,15,1830,3730,100,5060,5360,2820,4170,6060,1800,6210,5930,1900,920,3530,23,123,90,76,113,88,0.0863,0.0893,0.0823,0.0784,0.0891,20.592,17.4445,11.0834,1000000000.0,15.5455,18.849,8,1000000000.0,7,1000000000.0,2,4,1000000000.0,1000000000.0,1000000000.0,52.48,35.79,36.19,51.14
230,DR KAMLESH TANDON HOSPITAL AND TEST TUBE BABY CEN,Agra,6.7141,-2.0997,1,300,18,56000,15,61,40,90,100,36,39,5,90,39,51,20,5,20,9,77,38,23,100,64,37,15,5610,5980,5030,380,3330,4130,3870,6040,3670,3660,6770,1820,1340,2140,44,1000000000.0,55,1000000000.0,1000000000.0,90,0.073,0.075,0.0618,0.0639,0.0701,9.3376,26.9563,35.6441,11.6934,0.8786,47.4612,3,1000000000.0,1000000000.0,3,7,9,55.88,51.9,63.4,58.39,11.93,58.65,62.8
231,S R MEDICAL INSTITUTE AND RESEARCH CENTER,Agra,7.6997,0.792,1,200,14,27000,15,39,11,73,4,54,50,30,31,74,40,71,85,33,82,23,63,51,15,23,15,15,2820,2360,6790,6380,4210,5160,6230,730,240,2180,4500,5130,1150,2120,1000000000.0,108,123,117,87,140,0.0783,0.0718,0.0812,0.0811,0.0919,6.5048,36.2257,27.3674,1000000000.0,1000000000.0,30.7053,1000000000.0,10,3,9,1,1000000000.0,69.93,1000000000.0,13.63,1000000000.0,53.38,15.37,43.71
232,JEEVAN JYOTI NURSING HOME,Agra,6.9363,9.1933,1,250,14,60000,15,68,83,52,50,56,33,26,6,40,68,95,29,25,21,34,21,50,27,67,48,15,3780,6160,6940,6500,5360,6110,260,6310,950,2620,4420,3740,2140,3390,86,1000000000.0,110,86,68,64,0.0753,0.0528,0.083,0.061,0.071,12.0686,21.7412,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0,7,6,9,6,2,25.64,61.18,1000000000.0,44.2,43.16,15.68,1000000000.0
233,SHREE KRISHNA HOSPITAL AGRA PVT LTD,Agra,2.4068,-0.2782,1,250,12,27000,15,51,77,59,38,7,81,54,7,68,28,84,25,56,23,97,83,63,9,3,4,15,3400,2800,6330,180,4410,270,1510,4750,3770,6430,1250,1360,940,5860,125,63,1000000000.0,1000000000.0,118,115,0.0797,0.0845,0.0769,0.0903,0.0508,1000000000.0,46.9506,21.357,13.0271,1000000000.0,14.2921,1000000000.0,1000000000.0,8,1,8,1000000000.0,54.85,19.01,50.62,1000000000.0,69.15,21.34,68.37
234,MALHOTRA NURSING AND MATERNITY HOME PVT LTD,Agra,1.2998,1.4563,1,200,18,55000,15,4,53,74,61,38,65,39,47,23,3,65,64,47,30,34,19,33,61,85,15,15,330,820,6210,5930,2990,1600,1220,4600,4630,6280,680,3450,680,6910,50,97,69,79,1000000000.0,148,0.0841,0.0784,0.0805,0.0729,0.0529,18.7872,17.4657,1000000000.0,1000000000.0,21.0729,7.9162,1000000000.0,4,9,10,8,1,1000000000.0,68.86,1000000000.0,16.68,1000000000.0,32.95,41.83
235,LOTUS SUPER SPECIALITY HOSPITAL,Agra,7.6532,-8.175,1,250,19,67000,15,78,17,28,68,69,70,20,99,97,76,15,63,45,82,45,95,85,13,58,86,15,1440,4530,6570,4980,3200,4460,2040,2110,4760,1620,6200,2390,5950,5690,1000000000.0,73,1000000000.0,33,66,119,0.085,0.0644,0.0924,0.0578,0.0703,19.5568,1000000000.0,16.2257,43.5145,1000000000.0,1000000000.0,9,1000000000.0,4,7,5,8,41.65,1000000000.0,69.6,1000000000.0,1000000000.0,8.38,18.9
236,TYAGI HOSPITAL,Agra,5.3049,-7.0056,1,200,18,53000,15,86,16,45,9,64,40,84,95,14,100,88,31,41,52,82,5,99,19,57,64,15,710,1970,2780,5780,4030,4050,6200,4870,6640,3950,1880,3990,1860,3450,53,58,1000000000.0,32,46,1000000000.0,0.073,0.0814,0.0973,0.0958,0.0597,1000000000.0,6.5821,1000000000.0,31.8527,32.8682,32.0331,3,1000000000.0,1000000000.0,1000000000.0,1,8,8.24,1000000000.0,63.62,1000000000.0,53.75,1000000000.0,1000000000.0
237,DR SARKAR NURSING HOME,Agra,-7.1063,-8.7554,1,300,18,34000,15,61,94,94,53,84,94,86,20,54,92,59,76,17,53,39,72,48,27,53,35,15,6410,3360,4900,3630,5240,800,4580,4050,1760,6530,1520,260,6530,1630,1000000000.0,43,72,87,128,1000000000.0,0.0954,0.0618,0.0756,0.0925,0.0986,12.0804,1000000000.0,17.2157,1000000000.0,42.5874,1000000000.0,10,1000000000.0,1000000000.0,1000000000.0,9,10,39.84,1000000000.0,1000000000.0,32.35,16.87,40.58,59.87
238,GOYAL HOSPITAL AND MATERNITY CENTRE,Agra,-6.3339,-7.6343,1,150,16,26000,15,2,81,34,31,31,41,94,57,4,43,86,81,46,5,7,19,28,91,10,14,15,1260,4420,2460,2160,5880,6850,1630,900,1080,5080,3970,6970,2470,1450,1000000000.0,1000000000.0,31,89,51,149,0.0622,0.0589,0.0922,0.0857,0.0766,1000000000.0,1000000000.0,18.4294,19.4249,30.3539,1000000000.0,1000000000.0,1,1000000000.0,10,1,9,1000000000.0,60.51,68.38,6.54,27.9,48.75,43.82
239,PUBLIC WELFARE HOSPITAL,Agra,-8.9508,7.8072,1,100,18,43000,15,63,21,39,99,49,68,89,68,1,90,53,37,97,70,20,35,78,17,61,69,15,3250,600,3590,2240,5540,5700,590,2500,6850,2020,5010,1320,6060,7000,1000000000.0,122,35,50,94,99,0.0959,0.0837,0.0915,0.0734,0.099,7.6592,1000000000.0,1.8704,12.6821,15.041,1000000000.0,6,6,1000000000.0,9,7,6,1000000000.0,5.06,64.47,0.92,55.55,1000000000.0,46.27
240,BODLA HOSPITAL,Agra,-3.48,-6.4641,1,200,10,63000,15,94,97,5,20,23,48,57,75,95,76,83,64,22,72,43,73,76,8,51,25,15,7010,3230,2990,2110,3670,5010,5970,1620,6930,2850,6700,2540,180,6520,66,74,103,92,1000000000.0,97,0.0553,0.0905,0.0807,0.0851,0.091,18.0505,1000000000.0,8.7734,43.9945,47.788,12.0613,1000000000.0,4,5,4,6,10,53.0,62.1,47.81,43.74,12.75,47.49,15.41
241,ALBATYA NURSING HOME,Agra,-1.6753,-5.5975,1,300,19,44000,15,48,57,22,7,33,98,99,23,6,82,50,36,6,62,6,29,83,29,78,83,15,2140,5530,4440,1940,4090,6800,5390,2190,1410,4350,5790,5030,5200,2370,102,1000000000.0,131,1000000000.0,113,52,0.0777,0.0784,0.0832,0.0528,0.0792,44.6866,1000000000.0,30.2563,33.7818,25.6896,25.1363,6,1,0,1000000000.0,8,1000000000.0,41.32,43.4,58.25,25.98,1000000000.0,32.18,2.23
242,B M MOTHER AND CHILD CARE CENTER,Agra,-7.255,-7.4695,1,300,13,26000,15,19,14,16,13,74,88,93,24,79,24,12,63,36,37,29,92,44,9,17,29,15,580,1640,6260,2810,6570,4730,790,4550,6980,1350,1780,4670,4280,7020,30,1000000000.0,79,67,67,148,0.0544,0.0992,0.053,0.0549,0.086,49.6419,19.3401,25.5041,24.6799,10.36,3.7565,7,5,0,5,3,1000000000.0,3.14,1000000000.0,62.83,49.91,49.2,36.33,1000000000.0
243,SHRI RAM NURSING AND MATERNITY HOME,Agra,-8.2476,2.526,1,100,12,44000,15,21,51,11,36,57,20,74,54,73,28,97,35,8,26,8,11,99,39,61,11,15,130,4290,2470,5190,3060,6330,1610,2000,6080,5080,3250,840,250,820,86,1000000000.0,21,27,141,31,0.0678,0.093,0.0823,0.0851,0.0584,29.6828,1000000000.0,41.2617,34.2468,1000000000.0,32.2344,5,2,2,1000000000.0,9,9,65.12,18.56,1000000000.0,31.31,20.62,55.67,51.48
244,AGRA MEDICITY HOSPITAL,Agra,-2.1459,-5.4855,1,300,15,37000,15,7,43,26,5,38,85,61,19,52,79,88,26,28,16,78,15,39,42,8,23,15,940,6800,6490,3450,3650,5140,1730,2080,3650,4960,1040,700,2760,4830,68,47,1000000000.0,144,1000000000.0,85,0.0804,0.0543,0.0641,0.0734,0.0857,47.7285,35.6843,45.0302,13.2696,1000000000.0,0.022,1000000000.0,3,8,6,0,3,1000000000.0,4.55,1000000000.0,1000000000.0,24.37,9.06,30.41
245,GARIMA MATERNITY HOSPITAL,Agra,1.7907,-3.5276,1,100,15,22000,15,90,46,95,57,32,23,17,34,80,77,47,16,52,94,98,69,23,57,26,41,15,3880,3600,6730,2350,3980,4020,4010,3560,1550,3980,4760,2200,540,5030,129,75,1000000000.0,70,1000000000.0,100,0.0811,0.0977,0.0648,0.0791,0.0586,35.9583,40.6959,0.5122,1000000000.0,18.2673,43.561,1,5,2,7,2,1000000000.0,1000000000.0,56.31,1000000000.0,14.72,69.55,25.11,9.55
246,BANSAL HOSPITAL,Agra,-1.0256,-9.348,1,300,12,67000,15,22,32,65,83,31,85,70,77,9,96,6,65,66,97,94,90,54,6,76,41,15,6340,4410,6350,4180,4190,7100,4050,1430,6730,1710,2590,6040,1000,950,79,32,43,146,137,40,0.0744,0.0712,0.0703,0.0721,0.0948,22.2798,4.9391,37.3247,15.7708,19.0569,17.9038,10,7,2,3,0,0,67.81,65.77,33.47,1000000000.0,28.83,55.07,1000000000.0
